"LOA DATE",PRODUCT,MODEL,"PRIMARY VIOLATION",CITATION,"ACTION REQUESTED",FIRM,"ADDRESS 1","ADDRESS 2","FOREIGN MFG","LOT SIZE",COUNTRY
"November 2014","SOCCER DISC",A14-130,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Correct Future Production","STAR AWARDS","1111 E. EIGHT MILE","FERNDALE, MI 48220","MEAN AN COMPANY LTD",11340,CHINA
"November 2014","BENDABLE DOLL",F18653-ST,"Exceeds Phthalate Permanent Ban Limit","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","FARMACIA LA CANDELARIA","CARR. 116 KM. 0.5","LAJAS, PR 00667","CASTEL TRADING LTD.",144,CHINA
"November 2014","BENDABLE ZOMBIE GIRL",F12427-ST,"Exceeds Phthalate Permanent Ban Limit","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","FARMACIA LA CANDELARIA","CARR. 116 KM. 0.5","LAJAS, PR 00667","CASTEL TRADING LTD.",144,CHINA
"November 2014","5PC MILITARY PLAY SET",H35083-ST,"Lead-in-Paint Toy/Children's Product/CPSA","16 CFR 1303","Consumer Level Recall","FARMACIA LA CANDELARIA","CARR. 116 KM. 0.5","LAJAS, PR 00667","CASTEL TRADING LTD.",216,CHINA
"November 2014","3PCS/SET FRICTION MILITARY",H30918-ST,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","FARMACIA LA CANDELARIA","CARR. 116 KM. 0.5","LAJAS, PR 00667","CASTEL TRADING LTD.",144,CHINA
"November 2014","BLOW MOLD DOLL",F07363-ST,"Exceeds Phthalate Permanent Ban Limit","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","FARMACIA LA CANDELARIA","CARR. 116 KM. 0.5","LAJAS, PR 00667","CASTEL TRADING LTD.",96,CHINA
"November 2014","PRETTY GIRL","F19060-ST (2285","Exceeds Phthalate Permanent Ban Limit","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","FARMACIA LA CANDELARIA","CARR. 116 KM. 0.5","LAJAS, PR 00667","CASTEL TRADING LTD.",432,CHINA
"November 2014","PRETTY GIRL","F19072-ST (2285","Exceeds Phthalate Permanent Ban Limit","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","FARMACIA LA CANDELARIA","CARR. 116 KM. 0.5","LAJAS, PR 00667","CASTEL TRADING LTD.",1152,CHINA
"November 2014","2 PIECE TIGHTFITTING CHILDREN'",43728202-68,"Exceeds Tight Fitting Dimensions","16 CFR 1615/16","Correct Future Production","KHNY INVESTMENT LLC","3155 UNIVERSE DRIVE","MIRA LOMA, CA 91752",,48,CHINA
"November 2014","BOYS FLEECE ROBE",KH37969600,"Other Children's Sleepwear","16 CFR 1615/16","Correct Future Production","KHNY INVESTMENT LLC","3155 UNIVERSE DRIVE","MIRA LOMA, CA 91752",,3,CHINA
"November 2014","R/C CAR",JT2321-01,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","EMH TRADING INC","462 EAST 4TH STREET","LOS ANGELES, CA 90013","CHENGHAI NATIVE PRODUCE IMPORT & EXPORT COMPANY OF GUANGDONG",720,CHINA
"November 2014","GRACO 5"" FOAM MATTRESS",06710-100,"Mattress Flammability Labeling","16 CFR 1632","Stop Sale and Correct Future Production","STORK CRAFT MANUFACTURING USA INC.","3993 HOWARD HUGHES PARKWAY","LAS VEGAS, NV 89169","WARM UNIVERSE HOME PRODUCTS CO. LTD",1350,CHINA
"November 2014","GRACO 5"" FOAM MATTRESS",06710-100,"Mattress Flammability Labeling","16 CFR 1632","Stop Sale and Correct Future Production","STORK CRAFT MANUFACTURING USA INC.","3993 HOWARD HUGHES PARKWAY","LAS VEGAS, NV 89169","WARM UNIVERSE HOME PRODUCTS CO. LTD",1350,CHINA
"November 2014","FRICTION TRUCK",9966/PL218884,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","POLLY ENTERPRISE INC","337 CROCKER ST","LOS ANGELES, CA 90013","PINE LONG INTERNATIONAL LIMITED",720,CHINA
"November 2014","FRICTION TRUCK",9966/PL218884,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","POLLY ENTERPRISE INC","337 CROCKER ST","LOS ANGELES, CA 90013","PINE LONG INTERNATIONAL LIMITED",720,CHINA
"November 2014","CRIB MATTRESS",06710-100,"Mattress Flammability Failure","16 CFR 1632","Consumer Level Recall","STORK CRAFT MANUFACTURING USA INC.","3993 HOWARD HUGHES PARKWAY","LAS VEGAS, NV 89169","SAME AS ABOVE",2,CHINA
"November 2014","CRIB MATTRESS",06710-100,"Mattress Flammability Failure","16 CFR 1632","Consumer Level Recall","STORK CRAFT MANUFACTURING USA INC.","3993 HOWARD HUGHES PARKWAY","LAS VEGAS, NV 89169","SAME AS ABOVE",2,CHINA
"November 2014",MATTRESS,"SWEET DREAM","Mattress Flammability Failure","16 CFR 1632","Consumer Level Recall","J & M MATTRESS","4536 GLADYS AVE","CHICAGO, IL 60624",,8,USA
"November 2014","TOY SOLDIERS",1405Y046,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","WATCH CLUB, INC.","4632 PACIFIC BLVD","VERNON, CA 90058","RAMSON CORPORATION (H.K.)",2880,CHINA
"November 2014","BOXING SET",0808S093,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","WATCH CLUB, INC.","4632 PACIFIC BLVD","VERNON, CA 90058","RAMSONS CORPORATION (H.K.)",252,CHINA
"November 2014","FRICTION TRUCK",1301A756,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","WATCH CLUB, INC.","4632 PACIFIC BLVD","VERNON, CA 90058","RAMSONS CORPORATION HK",768,CHINA
"November 2014","BOXING SET",9002,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","UNIK TOYZ TRADING INC","316 EAST 4TH STREET","LOS ANGELES, CA 90013","SHANTOU YING SHENG CO LTD",732,CHINA
"November 2014","SNOOKER PLAY POOL SET",27591,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","OKK TRADING, INC.","2721 E. 45TH STREET","VERNON, CA 90058","SHIFENG CULTURAL DEVEOPMENT CO. LTD",7200,CHINA
"November 2014",,,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","OKK TRADING, INC.","2721 E. 45TH STREET","VERNON, CA 90058","SHIFENG CULTURAL DEVEOPMENT CO. LTD",4800,CHINA
"November 2014",,3010/21132,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","OKK TRADING, INC.","2721 E. 45TH STREET","VERNON, CA 90058","SHIFENG CULTURAL DEVEOPMENT CO. LTD",4800,CHINA
"November 2014","SKATEBOARD COMBO SET",,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","TAOTAO MANUFACTURER INC","9833 GARIBALDI AVE","TEMPLE CITY, CA 91780","JINFENG RECREATION & SPORTS EQUIPMENT CO.,LTD,NINGBO",1000,CHINA
"November 2014","BILLIARD BALL POOL SET",2040,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","PEPE GANGAS","513 CAROLINA ST.","SAN JUAN, PR 00917","SWATOIN (HONG KONG) LTD.",240,CHINA
"November 2014","BOXING SET",JB90931E,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","EMH TRADING INC","462 EAST 4TH STREET","LOS ANGELES, CA 90013","CHENGHAI NATIVE PRODUCE IMPORT & EXPORT COMPANY",2346,CHINA
"November 2014","B/O MOTORCYCLE",789A-4,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","EMH TRADING INC","462 EAST 4TH STREET","LOS ANGELES, CA 90013","CHENGHAI NATIVE PRODUCE IMPORT & EXPORT COMPANY",144,CHINA
"November 2014","CHAMPION DREAM RACING CAR",VE-RACTR,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","RHODE ISLAND NOVELTY","350 COMMERCE DRIVE","FALL RIVER, MA 02720","JIA XIN YUAN TOYS FACTORY",1248,CHINA
"November 2014","CHAMPION DREAM RACING CAR",R4-LIBIG,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","RHODE ISLAND NOVELTY","350 COMMERCE DRIVE","FALL RIVER, MA 02720","JIA XIN YUAN TOYS FACTORY",11268,CHINA
"November 2014","INLINE SKATE SET",56-46006,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","FARMACIA CARIDAD","PO BOX 4218","BAYAMON, PR 00958","ALLIANCE (HK) ENTERPRISE LIMITED",150,"HONG KONG"
"November 2014","INLINE SKATE SET",56-46006,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","FARMACIA CARIDAD","PO BOX 4218","BAYAMON, PR 00958","ALLIANCE (HK) ENTERPRISE LIMITED",150,"HONG KONG"
"November 2014","DRAIN COVER",POOL,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","PLANTATION FAIRWAY VILLAGE POOL","301 FAREHAM DRIVE","VENICE, FL 34293",,1,
"November 2014","""TOY BRICKS"" BLOCKS SET",603,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","J & M USA GROUP INC","50-00 GRAND AVENUE","MASPETH, NY 11378","CHINA REDFOREST HOLDINGS GROUP CO., LTD.",1000,CHINA
"November 2014","""MAGIC CARRIAGE"" PUSH TOY",HD938,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","J & M USA GROUP INC","50-00 GRAND AVENUE","MASPETH, NY 11378","CHINA REDFOREST HOLDINGS GROUP CO., LTD.",1000,CHINA
"November 2014","""SPEED CHALLENGE"" BUMP & GO CA",505,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","J & M USA GROUP INC","50-00 GRAND AVENUE","MASPETH, NY 11378","CHINA REDFOREST HOLDINGS GROUP CO., LTD.",1000,CHINA
"November 2014","""MATH PARADISE PHONE"" MUSICAL",5037,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","J & M USA GROUP INC","50-00 GRAND AVENUE","MASPETH, NY 11378","CHINA REDFOREST HOLDINGS GROUP CO., LTD.",1000,CHINA
"November 2014","""PLAY & LEARN"" PIANO",NK-732,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","J & M USA GROUP INC","50-00 GRAND AVENUE","MASPETH, NY 11378","CHINA REDFOREST HOLDINGS GROUP CO., LTD.",1000,CHINA
"November 2014","""WARRIOR"" ROBOT",6011,"Lead Content Certificate Violation","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","J & M USA GROUP INC","50-00 GRAND AVENUE","MASPETH, NY 11378","CHINA REDFOREST HOLDINGS GROUP CO., LTD.",1000,CHINA
"November 2014","""FIGHT HELICOPTER"" TOY HELICOP",329,"Lead Content Certificate Violation","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","J & M USA GROUP INC","50-00 GRAND AVENUE","MASPETH, NY 11378","CHINA REDFOREST HOLDINGS GROUP CO., LTD.",1000,CHINA
"November 2014","""STEP IT"" TOY ROBOT",0926A,"Lead Content Certificate Violation","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","J & M USA GROUP INC","50-00 GRAND AVENUE","MASPETH, NY 11378","CHINA REDFOREST HOLDINGS GROUP CO., LTD.",1000,CHINA
"November 2014","""CITY GUARD"" TOY POLICE CAR",89-138B,"Lead Content Certificate Violation","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","J & M USA GROUP INC","50-00 GRAND AVENUE","MASPETH, NY 11378","CHINA REDFOREST HOLDINGS GROUP CO., LTD.",1000,CHINA
"November 2014","""CUTE CAR"" TOY CAR",888,"Small Parts Certificate Violation","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","J & M USA GROUP INC","50-00 GRAND AVENUE","MASPETH, NY 11378","CHINA REDFOREST HOLDINGS GROUP CO., LTD.",1000,CHINA
"November 2014",PACIFIER,1305-H54385,Pacifier,"16 CFR 1511","Stop Sale and Correct Future Production","FOUR SEASONS GENERAL MERCHANDISE","2801 E. VERNON AVE.","VERNON, CA 90058",,240,
"November 2014","DRAIN COVER",SPA,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","MARINA DEL SOL SPA","1310 OLD STICKNEY POINT ROAD","SARASOTA, FL 34242",,1,
"November 2014","DRAIN COVER",POOL,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","RIDGE MANOR","3211 BEE RIDGE ROAD","SARASOTA, FL 34239",,1,
"November 2014","DRAIN COVER",POOL,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","UNIVERSITY CLUB APARTMENTS","3203 NATURE CIRCLE","SARASOTA, FL 34235",,1,
"November 2014","DRAIN COVER",POOL,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","ISLANDER CLUB OF LONGBOAT POOL","2295 GULF OF MEXICO DRIVE","LONGBOAT KEY, FL 34228",,1,
"November 2014","PUSH TOY AIRPLANE",308A,"Small Parts","16 CFR 1501","Consumer Level Recall","LS IMPORT INC.","7020 HARWIN DR.","HOUSTON, TX 77036","SHENZHEN WANCHUANGDE INDUSTRY CO.,LTD.",180,CHINA
"November 2014","PUSH TOY BUTTERFLY",3855,"Small Parts","16 CFR 1501","Consumer Level Recall","LS IMPORT INC.","7020 HARWIN DR.","HOUSTON, TX 77036","SHENZHEN WANCHUANGDE INDUSTRY CO.,LTD.",360,CHINA
"November 2014","CHILDRENS CLAW PAW SLIPPERS",53320,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","HOTSPUR INTNL INC DBA:WISHPETS INC","2455 NW 26TH AVE","PORTLAND, OR 97210","YANCHENG CAILE TEXTILE & GRAFTS CO LTD",1200,CHINA
"November 2014","LEITH OPEN VEST SWEATER",TL302123MI,"Clothing Flammability Failure","16 CFR 1610","Consumer Level Recall","NORDSTROM, INC","1700 7TH AVENUE SUITE 1500","SEATTLE, WA 98101",,2028,CHINA
"November 2014","LEITH OPEN VEST SWEATER",TL302123MI,"Clothing Flammability Failure","16 CFR 1610","Consumer Level Recall","NORDSTROM, INC","1700 7TH AVENUE SUITE 1500","SEATTLE, WA 98101",,2028,CHINA
"November 2014","BO GUN",8626,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","BRIGHT STAR GROUP INC","321 WALL ST","LOS ANGELES, CA 90013","YICHENG COMPANY LIMITED",2772,CHINA
"November 2014","R/C FIRE ENGINE",T4534,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","BROOKLYN LOLLIPOP IMPORT & EXPORT, INC.","7 MARCUS GARVEY BLVD.","BROOKLYN, NY 11206","NEW FOREST TOYS FACTORY",1200,CHINA
"November 2014","R/C FIRE ENGINE",T4534,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","BROOKLYN LOLLIPOP IMPORT & EXPORT, INC.","7 MARCUS GARVEY BLVD.","BROOKLYN, NY 11206","NEW FOREST TOYS FACTORY",1800,CHINA
"November 2014","R/C FIRE ENGINE",T4534,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","BROOKLYN LOLLIPOP IMPORT & EXPORT, INC.","7 MARCUS GARVEY BLVD.","BROOKLYN, NY 11206","NEW FOREST TOYS FACTORY",1200,CHINA
"November 2014","DRAIN COVER",POOL,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","KEY TOWERS SOUTH POOL","1750 BEN FRANKLIN DRIVE","SARASOTA, FL 34236",,1,
"November 2014","DRAIN COVER",POOL,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","SUNSET TOWERS POOL","11 SUNSET DRIVE","SARASOTA, FL 34236",,1,
"November 2014","DRAIN COVER",POOL,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","HARBOUR COURT POOL","2284 HARBOUR COURT DRIVE","LONGBOAT KEY, FL 34228",,1,
"November 2014","BBQ LIGHTER",JZDD-20C,"MP Lighter Certificate of Compliance","16 CFR1212.12(b)","Correct Future Production","IN MAR TRADING, INC.","P.O. BOX 51486","TOA BAJA, PR 00950","YUYAO YANGLING ELECTRONIC APPLIANCES CO., LTD.",85440,CHINA
"November 2014","BBQ LIGHTER",JZDD-20C,"MP Lighter Certificate of Compliance","16 CFR1212.12(b)","Correct Future Production","IN MAR TRADING, INC.","P.O. BOX 51486","TOA BAJA, PR 00950","YUYAO YANGLING ELECTRONIC APPLIANCES CO., LTD.",18000,CHINA
"November 2014","""SOFT BABY POTTY SEAT""",98-5,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","MASPETH 99CENTS WHOLESALE INC.","4898 MASPETH AVE.","MASPETH, NY 11378","ZHUJI CITY HAPPY LITTLE ANGEL KNITTERS",1200,CHINA
"November 2014","BABY PONCHO KNITTED SWEATER W/",,"Tracking Label Violation","15 U.S.C. § 2063(a)(5)","Stop Sale and Correct Future Production","CLEO HOLDINGS, INC. DBA BABY COTTONS","4141 NE 2ND AVE, SUITE 106B","MIAMI, FL 33137","CONSORCIO TEXTIL EXPORTADOR S.A.C.",230,PERU
"November 2014","FIRE ENGINE CAR SET",JP603,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","BRIGHT STAR GROUP INC","321 WALL ST","LOS ANGELES, CA 90013","YICHENG COMPANY LIMITED",960,CHINA
"November 2014","FIRE ENGINE CAR SET",JP603,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","BRIGHT STAR GROUP INC","321 WALL ST","LOS ANGELES, CA 90013","YICHENG COMPANY LIMITED",960,CHINA
"November 2014","TOY TRAIN SET",8C0654,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","CURRENT, INC.","1005 E. WOODMEN RD., P.O. BOX","COLORADO SPRINGS, CO 80901","SHANTOU CHENGHAI XIMU PLASTIC TOYS CO.",340,CHINA
"November 2014","TOY TRAIN SET",8C0654,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","CURRENT, INC.","1005 E. WOODMEN RD., P.O. BOX","COLORADO SPRINGS, CO 80901","SHANTOU CHENGHAI XIMU PLASTIC TOYS CO.",324,CHINA
"November 2014","1 POOL",OUTDOOR,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","GULF GATE APARTMENTS 3 POOL","2757 MALL DRIVE","SARASOTA, FL 34231",,0,
"November 2014","DRAIN COVER",SPA,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","LACASA MHP SPA","264 EL PRADO DRIVE W","NORTH PORT, FL 34287",,1,
"October 2014","TOY MINI TRAIN",RS5621,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","EVERBRIGHT TRADING INC","1177B FLUSHING AVE","BROOKLYN, NY 11237","CHINA REDFOREST HOLDINGS GROUP CO LIMITED",2304,CHINA
"October 2014","TOY MINI CAR",RS5622,"Small Parts","16 CFR 1501","Stop Sale and Correct Future Production","EVERBRIGHT TRADING INC","1177B FLUSHING AVE","BROOKLYN, NY 11237","CHINA REDFOREST HOLDINGS GROUP CO LIMITED",2880,CHINA
"October 2014","1 POOL",OUTDOOR,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","TOWN 'N COUNTRY CONDOMINIUM POOL","2924 CLARK ROAD","SARASOTA, FL 34231",,0,
"October 2014","1 POOL",OUTDOOR,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","KEY POINT VILLAGE POOL","1750 STICKNEY POINT ROAD","SARASOTA, FL 34231",,0,
"October 2014","1 POOL",OUTDOOR,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","LAWRENCE POINTE CONDOMINIUM POOL","150 SUNSET DRIVE","SARASOTA, FL 34236",,0,
"October 2014","BABY DOLL",NW228E,"Exceeds Phthalate Permanent Ban Limit","15 U.S.C. § 2063(a)(2)","Stop Sale and Correct Future Production","EVERBRIGHT TRADING INC","72 VAN DAM ST","BROOKLYN, NY 11222","CHINA REDFOREST HOLDINGS GROUP CO LIMITED",1620,CHINA
"October 2014","ABC DENTAL BACKPACK",PINK,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","NJDEH NICK GHAZARYAN","10445 LAUREL CANYON BLVD","PACOIMA, CA 91331","ROBBIE CHINA CO LIMITED",1500,CHINA
"October 2014","ABC DENTAL BACKPACK",BLUE,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","NJDEH NICK GHAZARYAN","10445 LAUREL CANYON BLVD","PACOIMA, CA 91331","ROBBIE CHINA CO LIMITED",1500,CHINA
"October 2014","1 POOL",OUTDOOR,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","VILLA MARIA POOL","1732 REDWOOD STREET","SARASOTA, FL 34231",,0,
"October 2014","1 POOL",OUTDOOR,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","POLYNESIAN VILLAGERS POOL","1495 ALAMANDER AVENUE","ENGLEWOOD, FL 34223",,0,
"October 2014","1 POOL",OUTDOOR,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","VENETIAN GARDENS POOL","1450 VENICE BOULEVARD E","VENICE, FL 34292",,0,
"October 2014","POOL DRAIN COVERS",,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","HILTON GARDEN INN","5255 NOGGLE WAY","INDIANAPOLIS, IN 46237",,2,
"October 2014","DRAIN COVERS",,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","FAIRFIELD INN DULLES AIRPORT","23000 INDIAN CREEK DR","STERLING, VA 20166",,1,
"October 2014","UBERSCOOT 100W ELECTRIC SCOOTE",EVO-100/PINK/ES,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","DIGITAL COMPLEX INC DBA BIG TOYS USA","3700 CORPORATE AVE","PLOVER, WI 54467","ZHEJIANG OKAI VEHICLE CO LTD",50,CHINA
"October 2014","UBERSCOOT 100W ELECTRIC SCOOTE",EVO-100/BLUE/ES,"Lead in Children's Product / FHSA","16 CFR 1500","Stop Sale and Correct Future Production","DIGITAL COMPLEX INC DBA BIG TOYS USA","3700 CORPORATE AVE","PLOVER, WI 54467","ZHEJIANG OKAI VEHICLE CO LTD",50,CHINA
"October 2014","DRAIN COVER",POOL,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","WILLOW CHASE POOL","1505 RIENA LANE","NOKOMIS, FL 34275",,1,
"October 2014","DRAIN COVER",POOL,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","GLENHOUSE AT PELICAN COVE POOL","1709 PELICAN COVE ROAD","SARASOTA, FL 34231",,1,
"October 2014","DRAIN COVER",POOL,"Failure to install covers that meet ASME/ANSI","Sec. 1404(c)(1)(A)(i)","Correct Future Production","FAR HARBOR AT PELICAN COVE POOL","1515 CLOWER CREEK DRIVE","SARASOTA, FL 34231",,1,
